type	index	image	question	A	B	C	D	answer
lc	91	data/figure/lc/2023-12-19--国泰期货-2024年海外宏观经济展望：先下行风险，后周期机遇，寻均衡利率_page18_图63增量订单回升有助于制造业周期性寻底.jpg	如果2022年制造业需求新订单指数在低点后迅速回升，2023年的制造业周期性寻底过程会如何变化？	周期性寻底过程提前完成	周期性寻底过程延长	周期性寻底过程无明显变化	周期性寻底过程更加复杂	A
lc	92	data/figure/lc/2024-05-07--国泰期货-海外宏观及大类资产周度报告_page13_美债收益率曲线1月3月和6月变化.jpg	假设2024年5月3日的3M美债收益率降至4.5%，对长期美债收益率的影响可能是？	10年期美债收益率下降	10年期美债收益率上升	10年期美债收益率保持不变	30年期美债收益率大幅上升	A
lc	93	data/figure/lc/2023-06-08--华泰期货-经济高频数据追踪_page27_no_caption.jpg	假设2021年整体趋势与2020年相似，2022年的数据会如何变化？	继续上升	保持平稳	显著下降	波动加剧	B
lc	94	data/figure/lc/2024-07-05--建信期货-宏观市场半年报：央行宽松、实体补库与春季躁动_page25_图40人民币汇率与市场干预.jpg	假设2023年美中十债利差持续扩大，央行干预程度/R会如何反应？	显著增加	小幅减少	保持不变	先增后减	A
lc	95	data/figure/lc/2023-06-28--民生证券-2023年H2宏观指标预测：寻找大变量_page9_图4信贷标准的收紧可能让PMI进一步下坠.jpg	假设美国消费信贷同比在2023年持续上升，对PMI的影响可能是？	PMI进一步上升	PMI保持稳定	PMI小幅下降	PMI大幅下降	A
lc	96	data/figure/lc/2024-06-14--海通国际-国际能源与ESG周报：地缘政治扰动频发，全球电网投资景气度持续_page9_图10近一年硅片价格走势元片.jpg	如果2023年3月单晶N型182mm/130μm硅片价格没有下跌，其在2023年下半年的价格趋势会如何？	价格显著上升	价格小幅波动	价格持续下降	价格保持平稳	D
lc	97	data/figure/lc/2024-07-05--中国银河-宏观动态报告：汇率来到关键位置_page2_图61年期NDF隐含的汇率预期.jpg	假设2023年10月后1年期NDF隐含的汇率预期出现大幅下降，企业对外投资行为会如何变化？	企业对外投资增加	企业对外投资减少	企业对外投资保持不变	企业对外投资剧烈波动	B
lc	98	data/figure/lc/2023-05-24--中泰期货-宏观经济高频数据跟踪：地产销售松动后未明显反弹，地量OMO下宽松跨月，人民币明显贬值_page14_中证500基差点.jpg	假设IC2306在所有年份都保持稳定增长，IC2212的走势会有何不同？	IC2212会下降	IC2212会上升	IC2212会保持不变	IC2212会剧烈波动	B
lc	99	data/figure/lc/2024-04-22--光大期货-宏观周报：一季度经济数据受到高基数的扰动_page22_图表美国粗钢产量单位万短吨.jpg	假设2021年美国粗钢产量继续保持2020年的增长趋势，2022年的产量会有什么变化？	继续增长	趋于平稳	出现下滑	大幅波动	A
lc	100	data/figure/lc/2024-05-24--华泰期货-宏观大类日报：全球5月制造业PMI延续改善_page3_图10DR利率丨单位.jpg	假设2022年中期MLF007利率出现大幅上升，企业融资成本会如何变化？	融资成本上升	融资成本下降	融资成本保持不变	融资成本波动不定	A
lc	101	data/figure/lc/2023-10-04--山西证券-2023年9月PMI点评兼论利率影响：经济延续改善，收益率步入震荡_page1_图2非制造业PMI商务活动.jpg	如果2024年非制造业PMI商务活动指数持续低于50，对整体经济的影响会是什么？	整体经济将进入衰退期	整体经济将继续稳步增长	整体经济将保持稳定但增长缓慢	整体经济将出现显著反弹	A
lc	102	data/figure/lc/2024-04-08--中国银河-海外宏观周报：强经济下的通胀压力与降息预期的降温_page6_图22住宅市场需求偏弱但销售有所改善.jpg	假设2012年MBA市场综合指数出现显著下降，企业单位中长期贷款增速会如何变化？	企业单位中长期贷款增速会上升	企业单位中长期贷款增速会下降	企业单位中长期贷款增速会保持不变	企业单位中长期贷款增速会剧烈波动	B
lc	103	data/figure/lc/2024-02-27--华安证券-大类资产配置月报第32期：2024年3月：政策博弈加剧，关注“两会”与美联储降息时点_page31_市场对3月FOMC目标利率持平押注增加.jpg	假设2024年1月的市场利率继续保持平稳，对后续几个月的市场走势有何影响？	市场将出现明显上升趋势	市场将出现明显下降趋势	市场将保持平稳态势	市场将出现剧烈波动	C
lc	104	data/figure/lc/2023-11-01--西南证券-10月PMI数据点评：重回收缩区间，但不乏亮点_page3_图4小型企业新出口订单指数回升大中型企业下降.jpg	如果2022年所有类型企业的新出口订单指数均显著上升，PMI总体水平会有何变化？	PMI总体水平会上升	PMI总体水平会下降	PMI总体水平会保持不变	PMI总体水平会剧烈波动	A
lc	105	data/figure/lc/2024-02-26--国金证券-海外周度观察：“廉价的”日本！_page16_图表50美国二手房挂牌价增速回落至0.jpg	假设2024年美国成屋销售环比增速继续保持在较高水平，这将对房地产市场产生什么影响？	房价将进一步上涨	房价将趋于稳定	房价将出现下跌	房价波动将加剧	A
lc	106	data/figure/lc/2024-02-25--东吴证券-国内宏观经济周报：春节后国内经济“首秀”表现如何？_page8_图9整车货运稳步回升.jpg	假设2024年春节期间整车货运流量指数保持在较低水平，对后续几个月的经济活动有何影响？	经济活动将显著放缓	经济活动将加速增长	经济活动将保持稳定	经济活动将出现波动	A
lc	107	data/figure/lc/2023-08-15--中国银河-7月经济数据解读：政策预期再加码，坚守A股主线投资逻辑_page3_图37月固定资产投资增速总体下滑.jpg	假设2021年基础设施建设投资增速持续上升，固定资产投资完成额会如何反应？	同步上升	保持不变	小幅下降	剧烈波动	A
lc	108	data/figure/lc/2023-12-13--海通国际-中国能源市场周报：政策强调大力发展新能源，分散式风电及海上风电建设提速_page8_图9近一年电池片价格走势元W.jpg	假设双面Topcon 182mm电池片在2023年4月的价格与单晶210mm相同，其后续价格走势会如何？	持续低于单晶210mm	持续高于单晶210mm	与单晶210mm基本一致	波动更大	C
lc	109	data/figure/lc/2024-01-08--浦银国际证券-月度宏观洞察：静候佳音_page17_图表38JOLT职位空缺人数自8月起一路滑落职位空缺和失业人数比例缓慢下行至14.jpg	如果2021年政府实施了更严格的就业政策，失业人数的变化趋势会是怎样的？	显著减少	略有增加	保持不变	大幅增加	A
lc	110	data/figure/lc/2024-05-10--开源证券-宏观经济点评：商品以价换量带动出口延续温和回升_page6_图12美国制造业需求企稳回升态势明显但2024年4月PMI有所回踩.jpg	假设2022年中期美国ISM制造业PMI指数持续上升，进口指数可能会有什么反应？	同步上升	保持不变	小幅下降	大幅下降	A
hg	111	data/figure/hg/2022-11-08--国金证券-美国10月非农数据点评：非农强劲，为何引发“股债双涨”？_page2_图表5美国服务业新增就业大幅下滑.jpg	假设2022年9月金融活动行业的新增就业人数与2022年10月相同，那么该行业在9月的表现会如何？	明显改善	略有改善	没有变化	显著恶化	D
hg	112	data/figure/hg/2024-04-18--国信证券-宏观经济宏观季报：消费和出口推动一季度中国经济顺利实现开门红_page6_图8中国历年3月出口环比增速一览.jpg	假设2023年3月的出口环比增速为负值，但比其他月份低，这意味着什么？	出口情况有所好转	出口情况持续恶化	出口情况稳定不变	出口情况略有改善	A
hg	113	data/figure/hg/2024-08-13--大同证券-市场震荡之后的思考与应对：红利博胜率，压降债券资产_page4_图表2本周核心指数全面收跌.jpg	如果所有指数的跌幅都变为0%，市场会发生什么变化？	市场全面上涨	市场全面下跌	市场波动加剧	市场稳定不变	A
hg	114	data/figure/hg/2023-10-13--国联证券-美国9月CPI数据点评：通胀数据略超预期，美联储或继续鹰派姿态_page2_图表311月会议加息概率.jpg	如果直方图中550-575的概率从5.5%上升到20%，这表明市场对什么的看法发生了变化？	对利率上升的预期增强	对利率上升的预期减弱	对利率下降的预期增强	对利率下降的预期减弱	A
hg	115	data/figure/hg/2023-12-01--国金证券-2024年宏观经济形势展望：江春入旧年_page16_图表562021年部分地区广义基建投资规模及占比.jpg	如果2021年云南的广义基建投资规模减少一半，那么其在全国的占比会如何变化？	显著下降	略有下降	保持不变	显著上升	A
hg	116	data/figure/hg/2024-05-20--中泰证券-4月经济数据点评：生产向左，需求向右_page4_no_caption.jpg	如果2024年4月的体育、娱乐行业销售额比3月增加了50%，会如何影响整体经济数据？	显著上升	略有上升	基本不变	显著下降	A
hg	117	data/figure/hg/2022-12-22--国信证券-货币政策与流动性观察：金融数据“拐点”隐现_page5_图411月信贷同比主要受居民中长贷拖累.jpg	如果企业短贷在2022年11月没有减少，而是增加了相同的金额，那么企业短贷的增长率会如何变化？	增长率会显著提高	增长率会保持不变	增长率会显著降低	增长率无法确定	A
hg	118	data/figure/hg/2024-07-28--中国银河-金融高频数据周报：证券投资转为逆差_page2_图6债券通主要券种境外持有当月变动亿元.jpg	假设政策性银行债的持有量在2023年12月显著减少，这可能是由于什么原因？	政策性银行债的发行量减少	国债的持有量增加	市场对政策性银行债的需求降低	同业存单的持有量增加	C
hg	119	data/figure/hg/2024-07-30--平安证券-宏观深度报告：人民币汇率急升：基础、触发与走向_page6_图表6货物贸易顺差是近年来我国国际收支的最主要顺差来源.jpg	如果货物贸易顺差显著减少，对整体国际收支平衡的影响是？	恶化	改善	不变	不确定	A
hg	120	data/figure/hg/2023-12-06--国金证券-“宏观基本面”系列：地产债务再审视：曙光初现？_page8_图表192023年9月地方地产政策放松政策密集出台.jpg	假设2023年9月的政策放松频次没有达到峰值，而是与前几个月持平，这将对整体趋势产生什么影响？	整体趋势会更加平稳	整体趋势会显示出更明显的上升	整体趋势会显示出更明显的下降	整体趋势不会发生变化	A
hg	121	data/figure/hg/2023-11-28--国金证券-见微知著系列之六十二：房地产研究“新范式”_page6_图表10竣工率下滑对应净停工占比上升.jpg	假设2016年和2017年的竣工率没有下滑，净停工占比会有什么变化？	大幅减少	小幅增加	保持稳定	大幅增加	A
hg	122	data/figure/hg/2023-01-19--国金证券-紧缩的“终章”系列之四：美国高收益债违约潮，“暗流”涌动_page3_no_caption.jpg	如果2015年投机级企业债违约金额减少一半，那么2015年的总违约金额会如何变化？	显著减少	略有减少	保持不变	显著增加	A
hg	123	data/figure/hg/2023-12-21--世界银行-专题：投资转向与需求不足，驾驭后疫情时代中国经济增长路径，何去何从_page40_B2020年个人承担的医疗支出.jpg	如果欧盟的医疗支出占比减少到与日本相同的水平，欧盟国家的公共卫生系统可能会发生什么变化？	服务质量下降	服务质量提高	服务效率提升	服务覆盖扩大	A
hg	124	data/figure/hg/2022-10-30--中国银行-宏观观察2022年第47期（总第444期）：我国粮食安全面临的新挑战与应对建议＊_page7_图8美国干旱程度处于历史较高水平.jpg	假设2021年的中度干旱（D1）比例下降到与2018年相同，那么严重干旱（D2）的比例会如何变化？	增加	减少	不变	无法确定	A
