type	index	image	question	A	B	C	D	answer
hg	113	data/figure/hg/2023-12-18--中银证券-张五常的通胀建议与“五常之问”_page3_图表1在我国需求面指标中地产投资和出口是两个明显拖累项.jpg	根据直方图，以下哪些指标在2023年9-11月期间的增长率低于5%？	出口金额	消费品零售	制造业投资	基建投资	A;B
hg	114	data/figure/hg/2022-10-28--信达证券-深度报告：海外能源危机与中国下游制造业的机遇_page6_no_caption.jpg	在所有行业中，哪两个行业的用电量占比在2021年和2022年1-7月变化不大？	建筑业	水电、燃气生产和供应业	制造业	采矿业	A;D
hg	115	data/figure/hg/2022-10-12--山西证券-2022年9月金融数据点评兼论债市影响：社融喜忧参半，10Y国债收益率或高位均衡_page2_图2新增社融当月值亿元.jpg	哪几个月份的新增社融当月值在2022年达到峰值？	1月	3月	6月	9月	A;C
hg	116	data/figure/hg/2023-12-27--中国银河-2024年货币政策展望：不一样的逆周期和跨周期_page9_图20结构性货币政策工具使用情况亿元.jpg	从直方图中可以看出，哪几个项目的使用金额在2022年6月至2023年9月期间有显著增长？	科技创新	碳减排	普惠小微	设备更新改造	B;C
hg	117	data/figure/hg/2022-12-18--粤开证券-【粤开宏观】从财税视角看内蒙古：北部边疆的突围之路_page23_图表342021年内蒙古自治区代表旗县土地财政依赖度.jpg	根据直方图，以下哪些地区的土地财政依赖度超过10%？	达拉特旗	石拐区	鄂托克旗	伊金霍洛旗	A;B;C;D
hg	118	data/figure/hg/2024-03-17--东海证券-宏观周报：设备更新和消费品以旧换新扩内需，股市新政稳市场_page8_图7房地产非银融资规模亿元.jpg	哪几个月份的融资总额超过800亿元？	Mar-22	Jul-22	Mar-23	Jul-23	A;B;C
hg	119	data/figure/hg/2024-03-25--国金证券-“美国大选”系列之五：特朗普2.0：政策组合，有何不同？_page6_图表11拜登第一任期主要关注医疗经济等问题.jpg	在拜登政府的主要关注事项中，哪些领域的政策兑现情况较好？	医疗	经济	司法	国家安全	A;B
hg	120	data/figure/hg/2023-08-17--光大期货-7月经济数据点评_page16_图表24新增社融分项和去年同期对比单位亿元.jpg	在2023年7月的数据中，哪些项目出现了负增长？	新增外币贷款	新增信托贷款	新增未贴现银行承兑汇票	非金融企业境内股票融资	A;C
hg	121	data/figure/hg/2023-11-15--东海证券-国内观察：2023年10月经济数据-稳中求进：消费不俗、地产下行趋缓_page5_图820182023年餐饮消费季节性规律亿元.jpg	在可选消费中，哪些类别的增长速度在2023年10月明显高于9月？	汽车	金银珠宝	办公用品	化妆品	A;B
hg	122	data/figure/hg/2023-01-20--中泰证券-12月中债登、上清所托管数据点评：广义基金继续减持_page3_图表3信用债主要券种托管量变化亿元.jpg	在直方图中，哪几种债券的环比变化值在2021-02达到了峰值？	企业债	短融	同业存单	超短融	B;C
hg	123	data/figure/hg/2022-11-27--粤开证券-【粤开宏观】负重前行的财政，逆势崛起的基建：2023年财政和基建形势展望_page5_图表2历年110月财政收入进度.jpg	哪几年的公共预算收入进度低于90%？	2017	2018	2019	2020	A;B;C;D
hg	124	data/figure/hg/2024-07-02--中信建投期货-2024年海外宏观与外汇半年报：政策分化下，多数市场压力继续_page3_图315月财政支出.jpg	从2015年到2024年，哪几年的财政支出合计低于20,000亿美元？	2015	2016	2017	2010	A;B;C
hg	125	data/figure/hg/2024-06-23--中银证券-宏观和大类资产配置周报：外需不确定性加大，内需是稳增长重点_page3_图表2大类资产收益率横向比较.jpg	在2024年6月14日，哪类资产的收益率最低？	余额宝	房租回报率	工业利润率	A股	A;B
hg	126	data/figure/hg/2024-06-04--国金证券-大类资产月报第13期：6月展望，“预期”或将起变化？_page14_图表37本月发达市场股指全线上涨.jpg	哪些指数的涨幅超过4%？	纳斯达克指数	标准普尔500	德国DAX	道琼斯工业指数	A;B
hg	127	data/figure/hg/2022-10-27--财信证券-宏观高频数据跟踪周报：资金边际收敛，人民币汇率承压_page10_no_caption.jpg	当前期货价格历史分位数低于40%的商品有哪些？	螺纹钢	焦炭	PTA	豆粕	A;C
hg	128	data/figure/hg/2023-11-16--国金证券-2023年10月经济数据点评：复苏波折下，政策落地提速_page3_图表210月主要经济指标两年复合增速全面走弱.jpg	哪两个经济指标在2023年10月的增速最高？	基建投资	制造业投资	餐饮收入	工业增加值	A;B
hg	129	data/figure/hg/2023-11-14--国金证券-“宏观基本面”系列：特殊再融资，旧壶装新酒？_page7_图表15部分省市广义债务率相对较高.jpg	根据图表，以下哪些省份的财政自给率低于30%？	青海;宁夏	西藏;吉林	黑龙江;辽宁	海南;天津	A;B
hg	130	data/figure/hg/2024-07-22--中国银河-二十届三中全会《决定》精神解读：A股市场投资将聚焦中国式现代化行进_page13_图11央国企与民企PBLF比较.jpg	在图中，哪个组别的最小值与其他组别相比差异显著？	全A指数	中证央企	中证国企	中证民企	A;D
hg	131	data/figure/hg/2022-10-13--银河期货-9月货币金融数据分析：政策性开发性金融工具发挥了重要作用_page3_图1月度房地产市场成交面积.jpg	直方图显示，哪几个季度的房地产市场成交面积明显低于其他季度？	19-Q4	20-Q1	22-Q2	22-Q3	B;C
hg	132	data/figure/hg/2023-06-20--国金证券-政策半月谈系列十：促消费，有哪些抓手？_page5_图表132022年汽车购置税减免600亿元.jpg	在哪些年份中，车辆购置税由5%减半为7.5%？	2009年	2010年	2016年	2017年	B;D
hg	133	data/figure/hg/2024-01-15--天风证券-2024年房地产市场展望：趋势延续_page4_图32023年重点城市住房租金回报率单位.jpg	在直方图中，哪些城市的租金回报率（市中心）明显高于其他城市？	美国纽约	越南河内	加拿大蒙特利尔	英国伦敦	A;B
hg	134	data/figure/hg/2022-12-30--中银证券-宏观深度：深度理解人行资产负债表_page13_图表25政府存款具备较强的季节性.jpg	根据直方图，政府存款在哪些月份达到峰值？	1月	5月	10月	11月	C;D
hg	135	data/figure/hg/2023-11-16--国金证券-2023年10月经济数据点评：复苏波折下，政策落地提速_page5_图表102023年月均基建重大项目批复规模较低.jpg	从直方图中可以看出，2023年哪几个月份的基建重大项目批复规模相对较低？	Jan-23	Feb-23	Mar-23	Apr-23	A;B
hg	136	data/figure/hg/2023-12-04--华福证券-11月全球经济观察：如何看待近期人民币汇率走强_page5_图表511月全球主要大类资产涨跌幅.jpg	以下哪些资产在11月的涨跌幅为负？	美元兑离岸人民币	美元指数	SHFE铝	ICE布油	A;B;C;D
hg	137	data/figure/hg/2023-11-20--招商银行-房地产之中长期③——韩国：地产调控的失效_page5_图2全球主要城市房价和房价收入比按中心区房价降序排列.jpg	以下哪些城市的人均工资超过40000美元/年？	纽约	伦敦	巴黎	北京	A;B
hg	138	data/figure/hg/2022-12-22--平安证券-宏观深度报告：2023年国内外物价展望_page27_no_caption.jpg	以下哪些国家的偿债比率低于10%？	美国	芬兰	日本	比利时	A;B;C;D
hg	139	data/figure/hg/2023-08-04--中国银河-北交所月度动态报告：政策密集促专精特新发展，北交所扩容将“质”“量”齐升_page15_图28各上市板块换手率流通市值加权平均截至20230731.jpg	哪些板块的换手率低于1.51？	北证A股	科创板	创新层(NEEQ)	长证标准市场	A;C;D
hg	140	data/figure/hg/2024-07-05--国联证券-资产与政策视角，前瞻美国大选_page15_图大选后相较大选前的市场表现无论哪个党派的候选人当选医疗保健及电信服务的表现都较为突出.jpg	共和党当选后，哪个行业的表现相对较好？	可选消费	房地产	金融	日常消费	B;C
hg	141	data/figure/hg/2023-07-07--华福证券-6月全球经济观察：如何看待海外经济的“衰退”？_page8_图表96月人民币较美元贬值美元指数下跌.jpg	在6月涨跌幅中，哪些货币兑人民币的涨幅在0到2%之间？	欧元兑人民币	新西兰元兑人民币	美元兑人民币	新加坡元兑人民币	C;D
hg	142	data/figure/hg/2023-02-15--粤开证券-【粤开宏观】从财税视角看吉林：“白山黑土”的转型之困不财政之难_page25_图表392021年吉林省代表区县地方政府债务余额及增速.jpg	哪些地区的债务余额增速超过40%？	宽城区	图们市	龙井市	长白朝鲜族自治县	A;B
hg	143	data/figure/hg/2023-01-19--国金证券-紧缩的“终章”系列之四：美国高收益债违约潮，“暗流”涌动_page7_图表25罗素3000指数各行业僵尸企业比例.jpg	根据直方图，哪些行业的僵尸企业比例超过25%？	科技	非必需消费	通讯	必需消费	A;B
hg	144	data/figure/hg/2022-10-10--中泰证券-宏观周度报告：海外聚焦：美国职位空缺明显减少_page8_图表11近两周各国送检样本中各变种毒株比例.jpg	以下哪些国家的 BA.5 变种毒株比例超过 90%？	比利时;日本	韩国;德国	爱尔兰;英国	南非;澳大利亚	A;B
hg	145	data/figure/hg/2023-10-19--国信证券-宏观经济宏观月报：9月国内失业率下降，消费回暖具有持续性_page13_图20CPI非食品项环比与历史均值比较.jpg	在直方图中，哪几类非食品项的历史均值大于0.2？	非食品：服务	非食品：工业品	非食品：环比	所有类别	B;C
hg	146	data/figure/hg/2023-05-17--太平洋-2023年4月货币金融数据点评：宽信用持续，助力我国走出通缩_page2_no_caption.jpg	在2023年4月，哪些项目的同比变化为负值？	金融机构:新增人民币贷款	居民户	企业	境外贷款与非银行金融机构贷款	B
hg	147	data/figure/hg/2024-03-17--国联证券-宏观专题报告：地产长周期拐点后的产业结构变化_page5_图表7占固定资产投资权重上升的制造业行业19个.jpg	在2023年，哪些行业的固定资产投资权重上升了？	电气机械	计算机通信	专用设备制造	农副食品加工	A;B
hg	148	data/figure/hg/2023-11-17--中航证券-2023年10月经济数据点评：经济保持韧性，房地产拖累作用仍然较大_page6_图52023年前10个月固投及主要分项投资增速及拉动力.jpg	哪些领域对固投的拉动力为正值？	固投总体	制造业	基建	房地产	B;C
hg	149	data/figure/hg/2023-03-06--东海证券-公募REITs系列研究之二：公募REITs超比例认购，投资者热情高_page22_图16特许经营权类REITs网下投资者认购比例.jpg	以下哪些REITs的网下投资者认购份额占比在15%到20%之间？	平安广州交投广河REIT	富国首创水务REIT	中金安徽交控REIT	华泰江苏交控REIT	B;C;D
hg	150	data/figure/hg/2023-02-27--国金证券-宏观专题研究报告（深度）：美联储会上调通胀目标吗？_page23_图表71当周美元指数上涨欧元兑美元贬值.jpg	根据直方图，哪几种货币兑美元的汇率下降了？	欧元兑美元	英镑兑美元	日元兑美元	加元兑美元	A;B;C;D
hg	151	data/figure/hg/2022-11-30--腾景数研-腾景宏观月报：基于腾景国民经济运行全口径数据-10月全口径投资：“三支箭”纾困房地产，投资延续温和复苏_page5_no_caption.jpg	从直方图中可以看出，房屋施工面积累计同比在哪些时间段内出现负增长？	2019-02-01至2019-04-01	2020-02-01至2020-04-01	2021-06-01至2021-08-01	2022-04-01至2022-06-01	B;D
hg	152	data/figure/hg/2023-07-20--中银证券-6月及上半年财政数据点评：“扩内需”需要政策增量补充_page3_图表10政府性基金预算收入当月规模.jpg	在2022年中，地方本级政府性基金收入在哪几个月份显著高于其他月份？	Feb-22	May-22	Aug-22	Nov-22	A;D
hg	153	data/figure/hg/2024-03-13--粤开证券-【粤开宏观】工资收入的基本特征、影响因素及政策建议_page8_图表82022年分行业人均个人所得税粗略估算.jpg	哪些行业的个人所得税低于5000元？	电力、热力、燃气及水生产和供应业	交通运输、仓储和邮政业	建筑业	教育	A;B;C;D
hg	154	data/figure/hg/2023-02-08--华泰期货-宏观大类专题：美元有望阶段反弹，警惕贵金属和有色板块风险_page20_图461年内到期债务本金占GDP比重丨单位.jpg	以下哪些国家的1年内到期债务本金占GDP比重超过10%？	德国	比利时	法国	意大利	B;C;D
hg	155	data/figure/hg/2023-02-13--中国银河-2023年1月通胀点评：物价弱势恢复，全年保持温和_page1_图3食品和非食品价格对CPI的拉动.jpg	根据右图，哪几类商品和服务的价格波动最大？	居住;教育文化和娱乐	衣着;交通和通信	生活用品及服务;医疗保健	其他用品和服务	A;B
hg	156	data/figure/hg/2024-10-08--国家外汇管理局-2024年上半年中国国际收支报告_page34_图31对外金融资产负债及净资产状况.jpg	从2004年至2024年，哪一年的净资产（右轴) 最接近于零？	2006年	2010年	2014年	2020年	A;C
hg	157	data/figure/hg/2023-09-07--中银证券-8月进出口数据点评：出口同比增速如期改善_page1_图表4主要出口产品的价格表现.jpg	根据直方图，以下哪些产品的出口金额累计同比增幅为负值？	家具及其零件	灯具、照明装置及类似器具	塑料制品	箱包及类似容器	A;B;C;D
hg	158	data/figure/hg/2023-03-30--国海证券-什么是房地产新的发展模式？_page11_图52020年底全国各地城镇家庭户租赁房比重.jpg	2020年城镇家庭户租赁比率低于15%的省份有哪些？	江苏;安徽	江西;山东	吉林;湖南	湖北;河南	B;C
hg	159	data/figure/hg/2024-09-05--国海证券-日本视角：房屋养老金的国际经验_page9_图5根据长期维修计划对修缮积立金进行定额的公寓占例提升.jpg	根据直方图，哪一年的修缮积立金定额的公寓占例出现了明显的增长趋势？	2003年	2008年	2013年	2018年	B;D
hg	160	data/figure/hg/2024-05-16--东吴证券-宏观点评：美国4月通胀如何影响降息演绎_page4_图74月主要服务分项通胀环比放缓.jpg	与2024年3月相比，哪两项服务的环比增速有所放缓？	医疗护理服务	运输服务	休闲服务	教育和通讯服务	C;D
hg	161	data/figure/hg/2023-12-13--平安证券-2023年中央经济工作会议解读：理解中央经济工作会议六大提法_page2_图表42023年110月房地产继续拖累制造业生产.jpg	根据直方图，以下哪些行业的增加值增速超过8%？	汽车制造	计算机通信电子	其他制造	医药制造	A;B
